BatName,BowlName,0s,1s,2s,3s,4s,6s,Out,BowlclustNo,BatclustNo
GJ Bailey ,RA Jadeja,0.5,0,0,0,0,0,0.5,4,4
GJ Bailey ,S Aravind,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
GJ Bailey ,SL Malinga,0.1111111111,0.4444444444,0.2222222222,0,0.1111111111,0,0.1111111111,4,4
GJ Bailey ,SL Malinga,0.1111111111,0.5555555556,0,0,0.1111111111,0.1111111111,0.1111111111,4,4
GJ Bailey ,SP Narine,0.2,0.5,0.2,0,0,0,0.1,2,4
GJ Bailey ,TA Boult,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,4
GJ Bailey ,TA Boult,0,0.5,0,0,0,0,0.5,3,4
GJ Bailey ,TG Southee,0,0.5,0,0,0,0,0.5,0,4
GJ Bailey ,UT Yadav,0,0.4285714286,0,0,0.4285714286,0,0.1428571429,4,4
GJ Bailey ,YS Chahal,0.25,0.5,0,0,0,0,0.25,0,4
GJ Bailey ,YS Chahal,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
GJ Bailey ,Z Khan,0.4,0.2,0,0,0.2,0,0.2,4,4
GJ Maxwell ,A Nehra,0.7142857143,0,0,0,0.1428571429,0,0.1428571429,4,2
GJ Maxwell ,AD Russell,0.25,0.375,0.125,0,0,0.125,0.125,0,2
GJ Maxwell ,AD Russell,0.4,0.2,0,0,0,0.2,0.2,0,2
GJ Maxwell ,Bipul Sharma,0.4,0.2,0,0,0,0.2,0.2,3,2
GJ Maxwell ,D Wiese,0.5,0.25,0,0,0,0,0.25,3,2
GJ Maxwell ,DS Kulkarni,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,2,2
GJ Maxwell ,GB Hogg,0.3333333333,0,0,0,0.3333333333,0.1666666667,0.1666666667,3,2
GJ Maxwell ,HV Patel,0.25,0.25,0,0,0.25,0,0.25,4,2
GJ Maxwell ,HV Patel,0.6,0.2,0,0,0,0,0.2,0,2
GJ Maxwell ,Harbhajan Singh,0,0.5,0,0,0,0,0.5,0,2
GJ Maxwell ,IC Pandey,0,0.5,0,0,0,0,0.5,3,2
GJ Maxwell ,Imran Tahir,0.1666666667,0.1666666667,0.1666666667,0,0,0.3333333333,0.1666666667,3,2
GJ Maxwell ,J Suchith,0.25,0.25,0,0,0.25,0,0.25,3,2
GJ Maxwell ,J Suchith,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,3,2
GJ Maxwell ,JP Faulkner,0.5,0,0.25,0,0,0,0.25,2,2
GJ Maxwell ,M Morkel,0.2,0.2,0,0,0.2,0.2,0.2,2,2
GJ Maxwell ,MJ McClenaghan,0.5,0.25,0,0,0,0,0.25,0,2
GJ Maxwell ,PP Chawla,0,0.4285714286,0.1428571429,0,0.1428571429,0.1428571429,0.1428571429,4,2
GJ Maxwell ,PP Chawla,0,0.5,0.25,0,0,0,0.25,4,2
GJ Maxwell ,PV Tambe,0.5,0.25,0,0,0,0,0.25,0,2
GJ Maxwell ,R Ashwin,0.6,0.2,0,0,0,0,0.2,4,2
GJ Maxwell ,R Tewatia,0.75,0,0,0,0,0,0.25,1,2
GJ Maxwell ,Vinay Kumar,0,0,0,0,0.5,0,0.5,4,2
GJ Maxwell ,RA Jadeja,0.75,0,0,0,0,0,0.25,4,2
GJ Maxwell ,S Aravind,0.2,0.4,0.2,0,0,0,0.2,0,2
GJ Maxwell ,S Aravind,0.5,0,0,0,0,0,0.5,0,2
GJ Maxwell ,SL Malinga,0.25,0.25,0.25,0,0,0,0.25,4,2
GJ Maxwell ,SP Narine,0.6363636364,0.1818181818,0,0,0.0909090909,0,0.0909090909,2,2
GJ Maxwell ,SP Narine,0.5,0.25,0,0,0,0,0.25,2,2
GJ Maxwell ,TA Boult,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,3,2
GJ Maxwell ,UT Yadav,0.2,0.4,0,0,0.2,0,0.2,4,2
GJ Maxwell ,UT Yadav,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,2
Gurkeerat Singh ,A Nehra,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,4,4
Gurkeerat Singh ,AD Russell,0.5,0,0,0,0,0,0.5,0,4
Gurkeerat Singh ,GB Hogg,0.4,0.4,0,0,0,0,0.2,3,4
Gurkeerat Singh ,IC Pandey,0.4,0.2,0,0,0.2,0,0.2,3,4
Gurkeerat Singh ,KV Sharma,0,0.6666666667,0,0,0,0,0.3333333333,0,4
Gurkeerat Singh ,MA Starc,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,4
Gurkeerat Singh ,MC Henriques,0.5,0.25,0,0,0,0,0.25,0,4
Gurkeerat Singh ,PP Chawla,0.1666666667,0.5,0,0,0,0.1666666667,0.1666666667,4,4
Gurkeerat Singh ,R Ashwin,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,4,4
Gurkeerat Singh ,SP Narine,0.5,0.25,0,0,0,0,0.25,2,4
Gurkeerat Singh ,UT Yadav,0,0.6666666667,0,0,0,0,0.3333333333,4,4
Gurkeerat Singh ,UT Yadav,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
Gurkeerat Singh ,YS Chahal,0,0.5,0,0,0,0,0.5,0,4
HH Pandya ,A Nehra,0.5,0,0,0,0,0,0.5,0,2
HH Pandya ,AD Russell,0.2307692308,0.3076923077,0.0769230769,0,0.2307692308,0.0769230769,0.0769230769,0,2
HH Pandya ,D Wiese,0,0.5,0,0,0,0,0.5,3,2
HH Pandya ,DJ Bravo,0,0.75,0,0,0,0,0.25,0,2
HH Pandya ,DJ Bravo,0,0.5,0,0,0,0,0.5,2,2
HH Pandya ,DJ Bravo,0.6666666667,0,0,0,0,0,0.3333333333,4,2
HH Pandya ,Imran Tahir,0.5,0,0,0,0,0,0.5,4,2
HH Pandya ,NM Coulter-Nile,0.8333333333,0,0,0,0,0,0.1666666667,0,2
HH Pandya ,P Negi,0.3333333333,0,0,0,0,0.5,0.1666666667,3,2
HH Pandya ,S Aravind,0,0.5,0,0,0,0,0.5,3,2
HH Pandya ,SP Narine,0.3333333333,0.4444444444,0,0,0,0.1111111111,0.1111111111,3,2
HH Pandya ,Shakib Al Hasan,0,0.6666666667,0,0,0,0,0.3333333333,0,2
HH Pandya ,UT Yadav,0,0.3,0.1,0,0.5,0,0.1,2,2
HH Pandya ,YS Chahal,0.25,0.25,0,0,0,0.25,0.25,3,2
HH Pandya ,Z Khan,0.25,0.25,0,0,0.25,0,0.25,3,2
HV Patel ,A Nehra,0.5,0,0,0,0,0,0.5,4,2
HV Patel ,A Nehra,0.5,0,0,0,0,0,0.5,3,2
HV Patel ,DJ Bravo,0,0.5,0,0,0,0,0.5,4,2
HV Patel ,M Morkel,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,4,0
HV Patel ,MM Sharma,0,0.5,0,0,0,0,0.5,0,0
HV Patel ,SP Narine,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,3,0
HV Patel ,TA Boult,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,4,0
HV Patel ,TG Southee,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,4,0
Harbhajan Singh ,AD Mathews,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,0
Harbhajan Singh ,AD Mathews,0.6666666667,0,0,0,0,0,0.3333333333,3,0
Harbhajan Singh ,AR Patel,0,0.6666666667,0,0,0,0,0.3333333333,3,0
Harbhajan Singh ,Anureet Singh,0.3636363636,0.0909090909,0,0,0.0909090909,0.3636363636,0.0909090909,3,0
Harbhajan Singh ,B Kumar,0.6666666667,0,0,0,0,0,0.3333333333,0,0
Harbhajan Singh ,DJ Bravo,0.5,0,0,0,0,0.25,0.25,0,0
Harbhajan Singh ,DJ Bravo,0,0.5,0,0,0.25,0,0.25,2,0
Harbhajan Singh ,HV Patel,0,0.5,0,0,0,0,0.5,4,0
Harbhajan Singh ,IC Pandey,0.6666666667,0,0,0,0,0,0.3333333333,0,0
Harbhajan Singh ,Imran Tahir,0.5,0.25,0,0,0,0,0.25,4,0
Harbhajan Singh ,MA Starc,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,4,0
Harbhajan Singh ,MG Johnson,0.25,0.25,0,0,0,0.25,0.25,4,0
Harbhajan Singh ,MM Sharma,0.3636363636,0.1818181818,0.2727272727,0,0.0909090909,0,0.0909090909,4,0
Harbhajan Singh ,NM Coulter-Nile,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,2,0
Harbhajan Singh ,NM Coulter-Nile,0.3333333333,0.3333333333,0,0,0,0.1666666667,0.1666666667,2,0
Harbhajan Singh ,P Kumar,0.6666666667,0,0,0,0,0,0.3333333333,2,0
Harbhajan Singh ,R Dhawan,0.1,0.2,0.1,0,0.4,0.1,0.1,3,0
Harbhajan Singh ,RA Jadeja,0.5,0.2,0,0,0.1,0.1,0.1,0,0
Imran Tahir ,A Nehra,0,0,0.5,0,0,0,0.5,4,0
Imran Tahir ,D Wiese,0,0.5,0,0,0,0,0.5,3,0
Imran Tahir ,DJ Bravo,0.5,0,0,0,0,0,0.5,4,0
Imran Tahir ,HV Patel,0,0.5,0,0,0,0,0.5,0,0
Imran Tahir ,MA Starc,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,0
Iqbal Abdulla ,DJ Bravo,0.75,0,0,0,0,0,0.25,4,0
Iqbal Abdulla ,HH Pandya,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,0
Iqbal Abdulla ,JJ Bumrah,0.4444444444,0.1111111111,0,0,0.3333333333,0,0.1111111111,0,0
Iqbal Abdulla ,MJ McClenaghan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,0
Iqbal Abdulla ,SL Malinga,0.25,0.25,0,0,0.25,0,0.25,4,0
J Botha ,AR Patel,0,0.6666666667,0,0,0,0,0.3333333333,3,4
J Botha ,Anureet Singh,0.5,0,0,0,0,0,0.5,0,4
J Botha ,B Kumar,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,2,4
J Botha ,BE Hendricks,0.5,0,0,0,0,0,0.5,1,4
J Botha ,DW Steyn,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,4,4
J Botha ,MC Henriques,0,0.6666666667,0,0,0,0,0.3333333333,0,4
J Botha ,Z Khan,0,0.1666666667,0,0,0.6666666667,0,0.1666666667,4,4
J Suchith ,AR Patel,0.2222222222,0.3333333333,0,0,0.2222222222,0.1111111111,0.1111111111,3,0
J Suchith ,Anureet Singh,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,0
J Suchith ,B Kumar,0,0,0.75,0,0,0,0.25,2,0
J Suchith ,CH Morris,0.5,0,0,0,0,0,0.5,0,0
J Suchith ,DJ Bravo,0,0.5,0,0,0,0,0.5,4,0
J Suchith ,MA Starc,0,0.6666666667,0,0,0,0,0.3333333333,3,0
J Suchith ,MG Johnson,0.4,0,0,0,0.2,0.2,0.2,0,0
J Suchith ,R Dhawan,0.5,0.25,0,0,0.125,0,0.125,3,0
J Suchith ,TA Boult,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,3,0
J Suchith ,YS Chahal,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,0,0
J Theron ,Vinay Kumar,0,0.5,0,0,0,0,0.5,4,0
JA Morkel ,A Nehra,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,4,2
JA Morkel ,DJ Bravo,0.1764705882,0.4117647059,0.1176470588,0,0.1764705882,0.0588235294,0.0588235294,4,2
JA Morkel ,IC Pandey,0.3571428571,0.2857142857,0.1428571429,0,0.1428571429,0,0.0714285714,3,2
JA Morkel ,MM Sharma,0.2222222222,0.4444444444,0,0,0.2222222222,0,0.1111111111,2,2
JA Morkel ,P Negi,0.25,0.25,0,0,0,0.25,0.25,3,2
JA Morkel ,R Ashwin,0.3571428571,0.4285714286,0.0714285714,0,0.0714285714,0,0.0714285714,4,2
JA Morkel ,R Ashwin,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,4,2
JA Morkel ,UT Yadav,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,4,2
JP Duminy ,A Ashish Reddy,0,0.6666666667,0,0,0,0,0.3333333333,3,3
JP Duminy ,AB Dinda,0,0.5,0,0,0,0,0.5,2,3
JP Duminy ,AR Patel,0.5,0,0,0,0,0,0.5,3,3
JP Duminy ,Anureet Singh,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,0,3
JP Duminy ,B Kumar,0,0.5,0,0,0,0,0.5,2,3
JP Duminy ,B Kumar,0.7,0,0.2,0,0,0,0.1,2,3
JP Duminy ,CH Gayle,0.1428571429,0.4285714286,0.1428571429,0,0,0.1428571429,0.1428571429,0,3
JP Duminy ,CH Morris,0.125,0.375,0.125,0,0,0.25,0.125,0,3
JP Duminy ,D Wiese,0.5,0,0,0,0,0,0.5,3,3
JP Duminy ,D Wiese,0.1,0.6,0.2,0,0,0,0.1,3,3
JP Duminy ,DJ Bravo,0,0.6666666667,0,0,0,0,0.3333333333,4,3
JP Duminy ,DJ Hooda,0.25,0.5833333333,0.0833333333,0,0,0,0.0833333333,1,3
JP Duminy ,DS Kulkarni,0,0.6666666667,0.1666666667,0,0,0,0.1666666667,2,3
JP Duminy ,DW Steyn,0.4,0.3,0,0,0.1,0.1,0.1,4,3
JP Duminy ,GB Hogg,0,0.6666666667,0,0,0,0,0.3333333333,3,3
JP Duminy ,HH Pandya,0,0.6,0,0,0.2,0,0.2,4,3
JP Duminy ,HV Patel,0.375,0.25,0,0,0.25,0,0.125,4,3
JP Duminy ,HV Patel,0.25,0.5,0,0,0,0,0.25,3,3
JP Duminy ,Harbhajan Singh,0.8,0,0,0,0,0,0.2,0,3
JP Duminy ,Harbhajan Singh,0.1666666667,0.5833333333,0.1666666667,0,0,0,0.0833333333,0,3
JP Duminy ,I Sharma,0,0.5,0,0,0,0,0.5,2,3
JP Duminy ,IC Pandey,0.25,0.25,0.25,0,0,0,0.25,3,3
JP Duminy ,IC Pandey,0.8,0,0,0,0,0,0.2,3,3
JP Duminy ,J Botha,0,0.5,0,0,0.25,0,0.25,0,3
JP Duminy ,J Suchith,0.25,0.25,0,0,0.25,0,0.25,3,3
JP Duminy ,JJ Bumrah,0.2,0.3333333333,0.0666666667,0,0.0666666667,0.2666666667,0.0666666667,0,3
JP Duminy ,JP Faulkner,0.5,0.2,0.1,0,0,0.1,0.1,2,3
JP Duminy ,JP Faulkner,0.3,0.3,0.2,0,0.1,0,0.1,2,3
JP Duminy ,KA Pollard,0,0.5,0,0,0.125,0.25,0.125,2,3
JP Duminy ,KV Sharma,0,0.8,0,0,0,0,0.2,0,3
JP Duminy ,KV Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,3
JP Duminy ,M Morkel,0.6666666667,0,0,0,0,0,0.3333333333,2,3
JP Duminy ,MA Starc,0.1,0.3,0.3,0,0.2,0,0.1,3,3
JP Duminy ,MA Starc,0.5,0,0.1666666667,0,0.1666666667,0,0.1666666667,3,3
JP Duminy ,MC Henriques,0.25,0.5,0,0,0,0,0.25,0,3
JP Duminy ,MG Johnson,0.2,0.4,0,0,0.2,0,0.2,0,3
JP Duminy ,MJ McClenaghan,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,0,3
JP Duminy ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,0,3
JP Duminy ,MM Sharma,0,0.5,0,0,0.25,0,0.25,2,3
JP Duminy ,P Kumar,0.5,0,0,0,0,0,0.5,4,3
JP Duminy ,P Kumar,0.25,0.5,0,0,0,0,0.25,4,3
JP Duminy ,PP Chawla,0.2,0.6,0,0,0,0,0.2,3,3
JP Duminy ,PV Tambe,0.2857142857,0.5714285714,0,0,0,0,0.1428571429,4,3
JP Duminy ,Parvez Rasool,0.2222222222,0.5555555556,0.1111111111,0,0,0,0.1111111111,0,3
JP Duminy ,R Bhatia,0.2222222222,0.3333333333,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111,2,3
JP Duminy ,R Dhawan,0.4,0.4,0,0,0,0,0.2,3,3
JP Duminy ,Vinay Kumar,0.1428571429,0.2857142857,0,0,0.1428571429,0.2857142857,0.1428571429,4,3
JP Duminy ,RS Bopara,0.2,0.3333333333,0.0666666667,0,0.2666666667,0.0666666667,0.0666666667,3,3
JP Duminy ,SL Malinga,0.5,0.4,0,0,0,0,0.1,0,3
JP Duminy ,SL Malinga,0.6666666667,0,0,0,0.1666666667,0,0.1666666667,4,3
JP Duminy ,SP Narine,0.125,0.5,0,0,0.125,0.125,0.125,4,3
JP Duminy ,SP Narine,0.75,0,0,0,0,0,0.25,2,3
JP Duminy ,SR Watson,0.5454545455,0.1818181818,0.0909090909,0,0,0.0909090909,0.0909090909,2,3
JP Duminy ,STR Binny,0.25,0,0,0,0.25,0.25,0.25,4,3
JP Duminy ,Sandeep Sharma,0.1666666667,0.3333333333,0.1666666667,0,0.1666666667,0,0.1666666667,3,3
JP Duminy ,TG Southee,0.4,0.2,0,0.2,0,0,0.2,0,3
JP Duminy ,TG Southee,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,0,3
JP Duminy ,UT Yadav,0.25,0.25,0,0,0.25,0,0.25,4,3
JP Duminy ,VR Aaron,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,0,3
JP Duminy ,YS Chahal,0.25,0.5,0,0,0,0.1666666667,0.0833333333,0,3
JP Faulkner ,A Mishra,0.2,0.4,0.2,0,0,0,0.2,4,4
JP Faulkner ,A Nehra,0.2,0.4,0,0,0.2,0,0.2,4,4
JP Faulkner ,AD Russell,0.5,0,0,0,0.25,0,0.25,0,4
JP Faulkner ,AR Patel,0.3846153846,0.3846153846,0.0769230769,0,0,0.0769230769,0.0769230769,3,4
JP Faulkner ,Anureet Singh,0.2,0.6,0,0,0,0,0.2,0,4
JP Faulkner ,B Kumar,0.5,0,0,0,0,0,0.5,2,4
JP Faulkner ,DJ Bravo,0,0.6666666667,0,0,0.1666666667,0,0.1666666667,4,4
JP Faulkner ,GS Sandhu,0,0,0.5,0,0.25,0,0.25,1,4
JP Faulkner ,HV Patel,0.25,0.5,0,0,0,0,0.25,0,4
JP Faulkner ,I Sharma,0,0.4,0,0,0,0.4,0.2,2,4
JP Faulkner ,Imran Tahir,0.2,0.4,0.2,0,0,0,0.2,3,4
JP Faulkner ,KV Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,4
JP Faulkner ,Karanveer Singh,0,0.4,0.4,0,0,0,0.2,0,4
JP Faulkner ,MA Starc,0,0.6666666667,0,0,0,0,0.3333333333,3,4
JP Faulkner ,MC Henriques,0.5,0,0,0,0.3333333333,0,0.1666666667,0,4
JP Faulkner ,MG Johnson,0.4285714286,0.1428571429,0.0714285714,0,0.1428571429,0.1428571429,0.0714285714,0,4
JP Faulkner ,MG Johnson,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
JP Faulkner ,MM Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,4
JP Faulkner ,NM Coulter-Nile,0.5,0,0,0,0,0,0.5,3,4
JP Faulkner ,NM Coulter-Nile,0,0.25,0,0,0.5,0,0.25,3,4
JP Faulkner ,P Kumar,0.4,0.2,0,0,0.2,0,0.2,4,4
JP Faulkner ,P Kumar,0.25,0.25,0.25,0,0,0,0.25,4,4
JP Faulkner ,P Suyal,0,0.5,0.25,0,0,0,0.25,1,4
JP Faulkner ,RA Jadeja,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
JP Faulkner ,RS Bopara,0.2,0.4,0.2,0,0,0,0.2,3,4
JP Faulkner ,S Aravind,0.6,0,0,0,0.2,0,0.2,0,4
JP Faulkner ,S Gopal,0,0.5,0,0,0,0,0.5,1,4
JP Faulkner ,SL Malinga,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
JP Faulkner ,Sandeep Sharma,0.5,0,0,0,0,0,0.5,0,4
JP Faulkner ,Shakib Al Hasan,0.25,0.5,0,0,0,0,0.25,4,4
JP Faulkner ,TA Boult,0,0.5,0,0,0,0,0.5,3,4
KA Pollard ,A Mishra,0.25,0.25,0,0,0,0.25,0.25,4,3
KA Pollard ,A Mishra,0.4,0.2,0.2,0,0,0,0.2,4,3
KA Pollard ,A Nehra,0.1666666667,0,0,0,0.1666666667,0.5,0.1666666667,4,3
KA Pollard ,A Nehra,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,4,3
KA Pollard ,A Nehra,0.5,0.25,0,0,0,0,0.25,4,3
KA Pollard ,AD Mathews,0.5,0.25,0,0,0,0,0.25,0,3
KA Pollard ,AD Russell,0.3846153846,0.3846153846,0.0769230769,0,0.0769230769,0,0.0769230769,0,3
KA Pollard ,AR Patel,0.3333333333,0.3333333333,0.1111111111,0,0.1111111111,0,0.1111111111,3,3
KA Pollard ,Ankit Sharma,0,0.6666666667,0,0,0,0,0.3333333333,3,3
KA Pollard ,Anureet Singh,0.2,0.4,0.2,0,0,0,0.2,0,3
KA Pollard ,B Kumar,0.25,0.25,0,0,0.25,0,0.25,2,3
KA Pollard ,CH Morris,0.4,0.2,0,0,0.2,0,0.2,0,3
KA Pollard ,D Wiese,0.25,0.5,0,0,0,0,0.25,3,3
KA Pollard ,D Wiese,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,3,3
KA Pollard ,DJ Bravo,0.1428571429,0.4285714286,0,0,0,0.2857142857,0.1428571429,4,3
KA Pollard ,DJ Bravo,0.2142857143,0.4285714286,0.1428571429,0,0.0714285714,0.0714285714,0.0714285714,4,3
KA Pollard ,DJ Bravo,0,0.5,0.1666666667,0,0.1666666667,0,0.1666666667,4,3
KA Pollard ,DR Smith,0,0.5,0,0,0,0,0.5,3,3
KA Pollard ,DS Kulkarni,0.2,0.4,0,0,0.2,0,0.2,2,3
KA Pollard ,DS Kulkarni,0.5,0,0,0,0,0,0.5,2,3
KA Pollard ,DW Steyn,0.2857142857,0.2857142857,0.1428571429,0,0.1428571429,0,0.1428571429,4,3
KA Pollard ,HV Patel,0.25,0.375,0,0,0.125,0.125,0.125,0,3
KA Pollard ,IC Pandey,0,0,0.3333333333,0,0.3333333333,0,0.3333333333,3,3
KA Pollard ,Imran Tahir,0.4,0.2,0,0,0,0.2,0.2,3,3
KA Pollard ,Imran Tahir,0,0.3333333333,0,0,0,0.3333333333,0.3333333333,3,3
KA Pollard ,J Theron,0.2857142857,0.2857142857,0.1428571429,0,0.1428571429,0,0.1428571429,3,3
KA Pollard ,JP Faulkner,0.4,0.1,0,0,0.2,0.2,0.1,2,3
KA Pollard ,KV Sharma,0.25,0.5,0,0,0,0,0.25,0,3
KA Pollard ,M Morkel,0.8,0,0,0,0,0,0.2,2,3
KA Pollard ,MA Starc,0.1666666667,0.1666666667,0.1666666667,0,0.3333333333,0,0.1666666667,3,3
KA Pollard ,MG Johnson,0.625,0.25,0,0,0,0,0.125,0,3
KA Pollard ,MM Sharma,0.2,0.2,0,0,0.2,0.2,0.2,2,3
KA Pollard ,MM Sharma,0.5,0.25,0.125,0,0,0,0.125,2,3
KA Pollard ,MM Sharma,0,0.5,0,0,0,0,0.5,2,3
KA Pollard ,NM Coulter-Nile,0.2,0.2,0.2,0,0,0.2,0.2,3,3
KA Pollard ,P Kumar,0,0.4,0,0,0.2,0.2,0.2,4,3
KA Pollard ,P Negi,0,0.4,0,0,0,0.4,0.2,3,3
KA Pollard ,P Negi,0.6,0.2,0,0,0,0,0.2,3,3
KA Pollard ,PP Chawla,0.5,0,0,0,0,0,0.5,4,3
KA Pollard ,PV Tambe,0.3,0.3,0.2,0,0,0.1,0.1,0,3
KA Pollard ,R Ashwin,0.5,0,0,0,0.25,0,0.25,4,3
KA Pollard ,R Dhawan,0.2857142857,0.4285714286,0,0,0,0.1428571429,0.1428571429,3,3
KA Pollard ,RA Jadeja,0.2,0.2,0,0,0.1,0.4,0.1,4,3
KA Pollard ,S Aravind,0.1428571429,0.1428571429,0.1428571429,0,0.4285714286,0,0.1428571429,0,3
KA Pollard ,SP Narine,0.1666666667,0.5833333333,0.0833333333,0,0,0.0833333333,0.0833333333,0,3
KA Pollard ,SR Watson,0,0.2,0.2,0,0.2,0.2,0.2,0,3
KA Pollard ,Sandeep Sharma,0,0.75,0,0,0,0,0.25,2,3
KA Pollard ,Shakib Al Hasan,0.5714285714,0.2857142857,0,0,0,0,0.1428571429,4,3
KA Pollard ,TA Boult,0.3333333333,0.4444444444,0.1111111111,0,0,0,0.1111111111,3,3
KA Pollard ,TG Southee,0,0.5,0,0,0,0,0.5,0,3
KA Pollard ,TG Southee,0.2222222222,0.1111111111,0,0,0.3333333333,0.2222222222,0.1111111111,0,3
KA Pollard ,UT Yadav,0,0.6,0.2,0,0,0,0.2,4,3
KA Pollard ,YS Chahal,0,0.5,0,0,0,0,0.5,0,3
KA Pollard ,YS Chahal,0,0.5,0,0,0,0.25,0.25,0,3
KA Pollard ,Z Khan,0,0.6666666667,0,0,0,0,0.3333333333,4,3
KD Karthik ,A Nehra,0.5,0,0,0,0,0,0.5,0,0
KD Karthik ,A Nehra,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,4,0
KD Karthik ,A Nehra,0,0.5,0,0,0,0,0.5,0,0
KD Karthik ,AD Russell,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,3,0
KD Karthik ,AR Patel,0,0.5,0,0,0,0,0.5,2,0
KD Karthik ,B Kumar,0,0.5,0,0,0,0,0.5,4,3
KD Karthik ,BE Hendricks,0.5,0.25,0,0,0,0,0.25,4,3
KD Karthik ,CH Morris,0.25,0,0.25,0,0,0.25,0.25,4,3
KD Karthik ,DJ Bravo,0.75,0,0,0,0,0,0.25,0,3
KD Karthik ,DJ Bravo,0.6666666667,0,0,0,0,0,0.3333333333,0,3
KD Karthik ,HH Pandya,0.2222222222,0.2222222222,0.2222222222,0,0.1111111111,0.1111111111,0.1111111111,2,3
KD Karthik ,Harbhajan Singh,0,0.5,0,0,0,0,0.5,1,3
KD Karthik ,IC Pandey,0.6666666667,0,0,0,0,0,0.3333333333,0,3
KD Karthik ,IC Pandey,0.4,0.2,0,0,0.2,0,0.2,4,3
KD Karthik ,JP Faulkner,0.25,0.25,0,0,0.25,0,0.25,4,3
KD Karthik ,KC Cariappa,0,0.5,0,0,0,0,0.5,4,3
KD Karthik ,KV Sharma,0.25,0.5,0,0,0,0,0.25,3,3
KD Karthik ,M Morkel,0.5,0,0,0,0,0,0.5,3,3
KD Karthik ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,3,3
KD Karthik ,MM Sharma,0.2,0.6,0,0,0,0,0.2,2,3
KD Karthik ,MM Sharma,0.25,0.375,0,0,0.25,0,0.125,1,3
KD Karthik ,MM Sharma,0.4285714286,0.2857142857,0.1428571429,0,0,0,0.1428571429,0,3
KD Karthik ,P Kumar,0,0.5,0,0,0,0,0.5,2,3
KD Karthik ,P Kumar,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,3
KD Karthik ,P Negi,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,3
KD Karthik ,P Negi,0.25,0.25,0,0,0.25,0,0.25,2,3
KD Karthik ,PV Tambe,0.2,0.4,0.2,0,0,0,0.2,2,3
KD Karthik ,R Ashwin,0.6666666667,0,0.1666666667,0,0,0,0.1666666667,4,3
KD Karthik ,R Ashwin,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,4,3
KD Karthik ,RA Jadeja,0,0.5,0,0,0,0,0.5,3,3
KD Karthik ,RA Jadeja,0.25,0.5,0,0,0,0,0.25,3,3
KD Karthik ,RS Bopara,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,3
KD Karthik ,SK Raina,0.2,0.3,0.1,0,0.3,0,0.1,4,3
